DateTime,Players,FinalPrice,DateTimeStr
8/25/2018 0:00,125197,349,2018-08-25
8/26/2018 0:00,123400,349,2018-08-26
8/27/2018 0:00,112769,349,2018-08-27
8/28/2018 0:00,113633,349,2018-08-28
8/29/2018 0:00,111728,349,2018-08-29
8/30/2018 0:00,109767,349,2018-08-30
8/31/2018 0:00,116400,349,2018-08-31
9/1/2018 0:00,120196,349,2018-09-01
9/2/2018 0:00,114438,349,2018-09-02
9/3/2018 0:00,103969,349,2018-09-03
9/4/2018 0:00,100068,349,2018-09-04
9/5/2018 0:00,131179,349,2018-09-05
9/6/2018 0:00,115465,349,2018-09-06
9/7/2018 0:00,132514,349,2018-09-07
9/8/2018 0:00,143730,349,2018-09-08
9/9/2018 0:00,133116,349,2018-09-09
9/10/2018 0:00,106701,349,2018-09-10
9/11/2018 0:00,115973,349,2018-09-11
9/12/2018 0:00,109740,450,2018-09-12
9/13/2018 0:00,102976,450,2018-09-13
9/14/2018 0:00,121226,450,2018-09-14
9/15/2018 0:00,135045,450,2018-09-15
9/16/2018 0:00,125152,450,2018-09-16
9/17/2018 0:00,96234,450,2018-09-17
9/18/2018 0:00,84296,450,2018-09-18
9/19/2018 0:00,92501,450,2018-09-19
9/20/2018 0:00,94771,450,2018-09-20
9/21/2018 0:00,111938,450,2018-09-21
9/22/2018 0:00,124402,450,2018-09-22
9/23/2018 0:00,126777,450,2018-09-23
9/24/2018 0:00,93336,450,2018-09-24
9/25/2018 0:00,96011,450,2018-09-25
9/26/2018 0:00,98224,450,2018-09-26
9/27/2018 0:00,93838,450,2018-09-27
9/28/2018 0:00,104731,450,2018-09-28
9/29/2018 0:00,120925,450,2018-09-29
9/30/2018 0:00,128742,450,2018-09-30
10/1/2018 0:00,89811,450,2018-10-01
10/2/2018 0:00,103859,450,2018-10-02
10/3/2018 0:00,103513,450,2018-10-03
10/4/2018 0:00,97084,450,2018-10-04
10/5/2018 0:00,106187,450,2018-10-05
10/6/2018 0:00,123540,450,2018-10-06
10/7/2018 0:00,114832,450,2018-10-07
10/8/2018 0:00,93751,450,2018-10-08
10/9/2018 0:00,91079,450,2018-10-09
10/10/2018 0:00,88462,450,2018-10-10
10/11/2018 0:00,86674,450,2018-10-11
10/12/2018 0:00,104687,450,2018-10-12
10/13/2018 0:00,116878,450,2018-10-13
10/14/2018 0:00,105244,450,2018-10-14
10/15/2018 0:00,81899,450,2018-10-15
10/16/2018 0:00,82457,450,2018-10-16
10/17/2018 0:00,83135,450,2018-10-17
10/18/2018 0:00,74790,450,2018-10-18
10/19/2018 0:00,98100,450,2018-10-19
10/20/2018 0:00,110389,450,2018-10-20
10/21/2018 0:00,98350,450,2018-10-21
10/22/2018 0:00,78477,450,2018-10-22
10/23/2018 0:00,80593,450,2018-10-23
10/24/2018 0:00,81915,450,2018-10-24
10/25/2018 0:00,85027,450,2018-10-25
10/26/2018 0:00,119919,450,2018-10-26
10/27/2018 0:00,123993,450,2018-10-27
10/28/2018 0:00,109146,450,2018-10-28
10/29/2018 0:00,86014,450,2018-10-29
10/30/2018 0:00,83350,450,2018-10-30
10/31/2018 0:00,81973,450,2018-10-31
11/1/2018 0:00,83860,450,2018-11-01
11/2/2018 0:00,92803,450,2018-11-02
11/3/2018 0:00,98551,450,2018-11-03
11/4/2018 0:00,88432,450,2018-11-04
11/5/2018 0:00,67888,1200,2018-11-05
11/6/2018 0:00,69185,450,2018-11-06
11/7/2018 0:00,69112,450,2018-11-07
11/8/2018 0:00,68480,450,2018-11-08
11/9/2018 0:00,81381,450,2018-11-09
11/10/2018 0:00,95421,450,2018-11-10
11/11/2018 0:00,87034,450,2018-11-11
11/12/2018 0:00,67068,450,2018-11-12
11/13/2018 0:00,69018,450,2018-11-13
11/14/2018 0:00,63082,450,2018-11-14
11/15/2018 0:00,69210,315,2018-11-15
11/16/2018 0:00,93847,315,2018-11-16
11/17/2018 0:00,114655,315,2018-11-17
11/18/2018 0:00,113514,315,2018-11-18
11/19/2018 0:00,86188,315,2018-11-19
11/20/2018 0:00,88439,315,2018-11-20
11/21/2018 0:00,88184,315,2018-11-21
11/22/2018 0:00,87101,315,2018-11-22
11/23/2018 0:00,100470,315,2018-11-23
11/24/2018 0:00,115938,315,2018-11-24
11/25/2018 0:00,106763,315,2018-11-25
11/26/2018 0:00,80694,315,2018-11-26
11/27/2018 0:00,84153,450,2018-11-27
11/28/2018 0:00,77417,450,2018-11-28
11/29/2018 0:00,83117,450,2018-11-29
11/30/2018 0:00,98156,450,2018-11-30
12/1/2018 0:00,118926,450,2018-12-01
12/2/2018 0:00,109578,450,2018-12-02
12/3/2018 0:00,81308,450,2018-12-03
12/4/2018 0:00,74274,450,2018-12-04
12/5/2018 0:00,105418,450,2018-12-05
12/6/2018 0:00,98490,315,2018-12-06
12/7/2018 0:00,109276,315,2018-12-07
12/8/2018 0:00,121731,450,2018-12-08
12/9/2018 0:00,111757,450,2018-12-09
12/10/2018 0:00,86727,450,2018-12-10
12/11/2018 0:00,86450,450,2018-12-11
12/12/2018 0:00,87966,450,2018-12-12
12/13/2018 0:00,87333,450,2018-12-13
12/14/2018 0:00,101520,450,2018-12-14
12/15/2018 0:00,114102,450,2018-12-15
12/16/2018 0:00,104805,450,2018-12-16
12/17/2018 0:00,76609,450,2018-12-17
12/18/2018 0:00,83902,450,2018-12-18
12/19/2018 0:00,85647,450,2018-12-19
12/20/2018 0:00,85425,270,2018-12-20
12/21/2018 0:00,104888,270,2018-12-21
12/22/2018 0:00,113148,270,2018-12-22
12/23/2018 0:00,106929,270,2018-12-23
12/24/2018 0:00,99220,270,2018-12-24
12/25/2018 0:00,113159,270,2018-12-25
12/26/2018 0:00,116734,270,2018-12-26
12/27/2018 0:00,113423,270,2018-12-27
12/28/2018 0:00,120624,270,2018-12-28
12/29/2018 0:00,130554,270,2018-12-29
12/30/2018 0:00,128939,270,2018-12-30
12/31/2018 0:00,121531,270,2018-12-31
1/1/2019 0:00,115245,270,2019-01-01
1/2/2019 0:00,116029,270,2019-01-02
1/3/2019 0:00,116388,450,2019-01-03
