DateTime,Players,Final Price
28/5/2018 00:00,61461,1499
29/5/2018 00:00,62202,1499
30/5/2018 00:00,63460,1499
31/5/2018 00:00,65945,1499
1/6/2018 00:00,70569,1499
2/6/2018 00:00,75999,1499
3/6/2018 00:00,72814,1499
4/6/2018 00:00,61518,1499
5/6/2018 00:00,60407,1499
6/6/2018 00:00,57988,1499
7/6/2018 00:00,57209,1499
8/6/2018 00:00,61757,1499
9/6/2018 00:00,67090,1499
10/6/2018 00:00,64986,1499
11/6/2018 00:00,55663,1499
12/6/2018 00:00,58346,1499
13/6/2018 00:00,57626,1499
14/6/2018 00:00,56667,1499
15/6/2018 00:00,58881,1499
16/6/2018 00:00,63498,1499
17/6/2018 00:00,69540,1499
18/6/2018 00:00,56443,1499
19/6/2018 00:00,55394,1499
20/6/2018 00:00,55792,1499
21/6/2018 00:00,57264,1499
22/6/2018 00:00,70522,494.67
23/6/2018 00:00,91782,494.67
24/6/2018 00:00,102352,494.67
25/6/2018 00:00,99413,494.67
26/6/2018 00:00,106303,494.67
27/6/2018 00:00,111058,494.67
28/6/2018 00:00,109343,494.67
29/6/2018 00:00,115796,494.67
30/6/2018 00:00,119712,494.67
1/7/2018 00:00,124304,494.67
2/7/2018 00:00,120864,494.67
3/7/2018 00:00,117699,494.67
4/7/2018 00:00,122427,494.67
5/7/2018 00:00,126990,699
6/7/2018 00:00,130831,699
7/7/2018 00:00,133186,699
8/7/2018 00:00,131670,699
9/7/2018 00:00,122688,699
10/7/2018 00:00,110228,699
11/7/2018 00:00,106392,699
12/7/2018 00:00,99593,699
13/7/2018 00:00,102188,699
14/7/2018 00:00,100742,699
15/7/2018 00:00,102857,699
16/7/2018 00:00,94387,699
17/7/2018 00:00,95388,461.34
18/7/2018 00:00,95865,461.34
19/7/2018 00:00,95148,461.34
20/7/2018 00:00,101280,461.34
21/7/2018 00:00,104795,461.34
22/7/2018 00:00,110513,461.34
23/7/2018 00:00,107101,461.34
24/7/2018 00:00,162602,461.34
25/7/2018 00:00,139353,461.34
26/7/2018 00:00,133875,461.34
27/7/2018 00:00,131560,461.34
28/7/2018 00:00,133091,461.34
29/7/2018 00:00,137466,461.34
30/7/2018 00:00,128590,461.34
31/7/2018 00:00,129150,699
1/8/2018 00:00,122688,699
2/8/2018 00:00,117369,699
3/8/2018 00:00,116201,699
4/8/2018 00:00,120554,699
5/8/2018 00:00,123560,699
6/8/2018 00:00,112595,699
7/8/2018 00:00,115029,699
8/8/2018 00:00,109182,699
9/8/2018 00:00,105809,699
10/8/2018 00:00,97615,699
11/8/2018 00:00,102449,699
12/8/2018 00:00,107137,699
13/8/2018 00:00,97775,699
14/8/2018 00:00,110958,699
15/8/2018 00:00,101671,699
16/8/2018 00:00,94525,699
17/8/2018 00:00,93955,699
18/8/2018 00:00,99447,699
19/8/2018 00:00,100548,699
20/8/2018 00:00,89508,699
21/8/2018 00:00,91787,699
22/8/2018 00:00,88413,699
23/8/2018 00:00,85916,699
24/8/2018 00:00,87161,699
25/8/2018 00:00,93323,699
26/8/2018 00:00,93331,699
27/8/2018 00:00,83407,699
28/8/2018 00:00,83214,699
29/8/2018 00:00,80197,699
30/8/2018 00:00,77349,461.34
31/8/2018 00:00,81875,461.34
1/9/2018 00:00,89759,461.34
2/9/2018 00:00,91648,461.34
3/9/2018 00:00,80848,461.34
4/9/2018 00:00,80112,461.34
5/9/2018 00:00,78109,461.34
6/9/2018 00:00,76466,461.34
7/9/2018 00:00,87206,461.34
8/9/2018 00:00,97920,461.34
9/9/2018 00:00,95032,461.34
10/9/2018 00:00,75873,699
11/9/2018 00:00,74553,699
12/9/2018 00:00,70905,699
13/9/2018 00:00,59438,699
14/9/2018 00:00,81240,699
15/9/2018 00:00,89571,699
16/9/2018 00:00,86318,699
17/9/2018 00:00,63297,699
18/9/2018 00:00,63814,699
19/9/2018 00:00,62834,699
20/9/2018 00:00,61089,699
21/9/2018 00:00,70203,699
22/9/2018 00:00,80192,699
23/9/2018 00:00,84695,699
24/9/2018 00:00,60606,699
25/9/2018 00:00,61314,699
26/9/2018 00:00,58944,699
27/9/2018 00:00,56911,699
28/9/2018 00:00,61791,699
29/9/2018 00:00,71393,699
30/9/2018 00:00,75978,699
1/10/2018 00:00,58920,699
2/10/2018 00:00,59592,461.34
3/10/2018 00:00,62415,461.34
4/10/2018 00:00,60407,461.34
5/10/2018 00:00,68878,461.34
6/10/2018 00:00,77828,461.34
7/10/2018 00:00,78090,461.34
8/10/2018 00:00,64543,461.34
9/10/2018 00:00,63790,699
10/10/2018 00:00,62244,699
11/10/2018 00:00,61476,699
12/10/2018 00:00,72145,699
13/10/2018 00:00,81844,699
14/10/2018 00:00,77744,699
15/10/2018 00:00,62225,699
16/10/2018 00:00,59100,699
17/10/2018 00:00,56459,699
18/10/2018 00:00,58137,699
19/10/2018 00:00,68901,699
20/10/2018 00:00,80233,699
21/10/2018 00:00,78722,699
22/10/2018 00:00,61409,699
23/10/2018 00:00,59679,699
24/10/2018 00:00,57627,699
25/10/2018 00:00,57973,699
26/10/2018 00:00,66448,699
27/10/2018 00:00,76444,699
28/10/2018 00:00,73608,699
29/10/2018 00:00,58402,699
30/10/2018 00:00,54483,461.34
31/10/2018 00:00,60036,461.34
1/11/2018 00:00,64873,461.34
2/11/2018 00:00,74278,461.34
3/11/2018 00:00,81304,461.34
4/11/2018 00:00,78261,461.34
5/11/2018 00:00,60602,461.34
6/11/2018 00:00,57834,461.34
7/11/2018 00:00,57833,461.34
8/11/2018 00:00,57553,461.34
9/11/2018 00:00,66978,461.34
10/11/2018 00:00,81567,461.34
11/11/2018 00:00,78323,699
12/11/2018 00:00,59164,699
13/11/2018 00:00,55749,699
14/11/2018 00:00,55925,699
15/11/2018 00:00,55126,699
16/11/2018 00:00,64469,699
17/11/2018 00:00,76019,699
18/11/2018 00:00,72309,699
19/11/2018 00:00,52557,699
20/11/2018 00:00,52251,699
21/11/2018 00:00,54961,461.34
22/11/2018 00:00,55496,461.34
23/11/2018 00:00,65834,461.34
24/11/2018 00:00,80452,461.34
25/11/2018 00:00,78940,461.34
26/11/2018 00:00,59586,461.34
27/11/2018 00:00,57788,699
28/11/2018 00:00,60692,699
29/11/2018 00:00,59529,699
30/11/2018 00:00,70337,699
1/12/2018 00:00,81851,699
2/12/2018 00:00,76686,699
3/12/2018 00:00,55820,699
4/12/2018 00:00,56400,699
5/12/2018 00:00,54858,699
6/12/2018 00:00,53209,699
7/12/2018 00:00,60245,699
8/12/2018 00:00,70990,699
9/12/2018 00:00,66879,699
10/12/2018 00:00,48955,699
11/12/2018 00:00,53436,349.5
12/12/2018 00:00,62367,349.5
13/12/2018 00:00,65334,349.5
14/12/2018 00:00,77320,349.5
15/12/2018 00:00,94685,349.5
16/12/2018 00:00,93749,349.5
17/12/2018 00:00,74997,349.5
18/12/2018 00:00,79135,349.5
19/12/2018 00:00,80424,349.5
20/12/2018 00:00,81560,349.5
21/12/2018 00:00,95292,349.5
22/12/2018 00:00,106315,349.5
23/12/2018 00:00,102832,349.5
24/12/2018 00:00,95702,349.5
25/12/2018 00:00,99509,349.5
26/12/2018 00:00,104313,349.5
27/12/2018 00:00,106907,349.5
28/12/2018 00:00,114180,349.5
29/12/2018 00:00,119594,349.5
30/12/2018 00:00,120817,349.5
31/12/2018 00:00,118155,349.5
1/1/2019 00:00,105875,349.5
2/1/2019 00:00,104300,349.5
3/1/2019 00:00,102460,699
4/1/2019 00:00,111765,699
5/1/2019 00:00,118732,699
6/1/2019 00:00,110518,699
7/1/2019 00:00,89989,699
8/1/2019 00:00,86862,699
9/1/2019 00:00,81376,699
10/1/2019 00:00,78989,699
